Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
496,-0.000143039,0.000641036,-1.0,2198.59,1838.12,0,360.469,0.0,0.0,0.0,0.0,74.8874,0.0,2807,22455
497,0.000261698,0.000384676,-1.0,2102.38,1857.59,0,244.793,0.0,0.0,0.0,0.0,71.2147,0.0,2622,21422
498,-0.000274491,0.000120362,-1.0,1991.32,1672.91,0,318.416,0.0,0.0,0.0,0.0,67.4085,0.0,2512,20346
499,0.000153636,7.72912e-05,-1.0,1918.08,1653.37,0,264.707,0.0,0.0,0.0,0.0,65.4366,0.0,2404,19617
500,-0.000451553,0.000495425,-1.0,2388.41,1785.78,0,602.629,0.0,0.0,0.0,0.0,81.2578,0.0,2941,24319
501,0.00055686,-0.00061515,-1.0,2119.07,1737.93,0,381.133,0.0,0.0,0.0,0.0,71.5224,0.0,2635,21596
502,0.000494298,0.000310892,-1.0,2210.66,1808.46,0,402.2,0.0,0.0,0.0,0.0,74.8465,0.0,2775,22547
503,-0.000789562,-0.000650832,-0.999999,2354.9,1832.04,0,522.853,0.0,0.0,0.0,0.0,80.1708,0.0,2924,23994
504,0.000810893,-0.000540786,-1.0,2063.85,1791.49,0,272.354,0.0,0.0,0.0,0.0,69.9815,0.0,2617,21092
505,0.000684332,0.000166247,-1.0,2110.32,1830.98,0,18.1529,0.0,0.0,261.191,0.0,71.8803,0.0,2583,21533
506,-0.000118291,0.0001146,-1.0,2261.43,1883.66,0,377.775,0.0,0.0,0.0,0.0,76.5831,0.0,2783,23028
507,-0.000429894,-0.000496986,-1.0,2135.16,1820.31,0,314.854,0.0,0.0,0.0,0.0,71.6214,0.0,2823,21794
508,-0.00015718,-0.000197287,-1.0,2024.14,1779.95,0,244.19,0.0,0.0,0.0,0.0,68.2012,0.0,2593,20653
509,0.000377996,-0.000265264,-1.0,2146.49,1848.1,0,298.384,0.0,0.0,0.0,0.0,72.4509,0.0,2707,21901
510,-0.00027892,-9.16185e-05,-1.0,2078.1,1740.33,0,337.77,0.0,0.0,0.0,0.0,69.8272,0.0,2703,21196
511,0.00010709,0.000303285,-1.0,2598.74,2239.22,0,34.9065,0.0,125.917,198.702,0.0,87.7243,0.0,3289,26487
512,-0.000510632,0.00176556,-0.999998,1998.54,1614.43,0,384.109,0.0,0.0,0.0,0.0,67.9591,0.0,2533,20442
513,-0.000354545,-0.000496665,-1.0,2534.45,2272.14,0,262.308,0.0,0.0,0.0,0.0,85.9676,0.0,3049,25778
514,0.000344488,-1.96308e-05,-1.0,2100.1,1861.73,0,238.375,0.0,0.0,0.0,0.0,70.9757,0.0,2608,21425
515,-8.41182e-05,-4.74798e-05,-1.0,2654.27,2013.09,0,338.425,0.0,148.944,153.81,0.0,89.2535,0.0,3483,27060
516,0.000140162,0.000337211,-1.0,2749.88,2374.07,0,375.813,0.0,0.0,0.0,0.0,93.5265,0.0,3379,27928
517,-1.14333e-05,-0.000904032,-1.0,2620.71,1973.13,0,330.968,0.0,130.428,186.19,0.0,88.8551,0.0,3265,26715
518,-0.00033302,0.000590552,-1.0,2053.92,1730.89,0,323.029,0.0,0.0,0.0,0.0,69.3545,0.0,2685,20969
