Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6329,-0.000175593,0.00168541,-0.999999,2267.68,1976.63,0,291.05,0.0,0.0,0.0,0.0,76.653,0.0,2846,23105
6330,-0.000172636,1.44406e-06,-1.0,2308.23,2011.14,0,297.09,0.0,0.0,0.0,0.0,78.3436,0.0,2834,23540
6331,-0.00131851,-0.00022089,-0.999999,2271.39,1999.53,0,271.863,0.0,0.0,0.0,0.0,77.0372,0.0,2751,23149
6332,-0.000261369,-0.000589469,-1.0,2394.46,2135.88,0,258.58,0.0,0.0,0.0,0.0,81.7515,0.0,2880,24404
6333,-6.32065e-05,-2.16754e-07,-1.0,2227.72,1964.79,0,262.927,0.0,0.0,0.0,0.0,76.2621,0.0,2668,22743
6334,8.64003e-05,9.83202e-05,-1.0,2405.63,1882.11,0,523.518,0.0,0.0,0.0,0.0,81.7229,0.0,2949,24543
6335,-0.000234835,2.55447e-05,-1.0,2115.64,1816.73,0,298.906,0.0,0.0,0.0,0.0,71.4155,0.0,2657,21609
6336,0.000559283,-0.000343434,-1.0,2476.09,1693.61,0,252.529,0.0,148.032,381.918,0.0,83.9841,0.0,3181,25328
6337,-0.00280591,-0.00125887,-0.999995,2261.14,1817.82,0,443.318,0.0,0.0,0.0,0.0,76.5987,0.0,2821,23073
6338,1.5046e-05,-0.000640197,-1.0,2524.98,2243.08,0,281.901,0.0,0.0,0.0,0.0,84.9903,0.0,3199,25711
6339,-0.00110389,0.000104066,-0.999999,2258.17,1989.43,0,268.74,0.0,0.0,0.0,0.0,76.5128,0.0,2767,23010
6340,0.000193902,-0.000426781,-1.0,2540.36,1946.31,0,594.053,0.0,0.0,0.0,0.0,86.4693,0.0,3038,25834
6341,-0.000246536,-0.000361251,-1.0,2292.2,2028.83,0,263.371,0.0,0.0,0.0,0.0,77.8698,0.0,2817,23402
6342,0.000257961,-0.000793613,-1.0,2713.94,1694.82,0,499.504,0.0,148.81,370.798,0.0,92.2851,0.0,3342,27653
6343,0.000210638,-7.10061e-05,-1.0,2307.19,1913.05,0,394.139,0.0,0.0,0.0,0.0,78.908,0.0,2753,23525
6344,-6.46439e-05,0.000536134,-1.0,2206.83,1900.82,0,306.01,0.0,0.0,0.0,0.0,74.8297,0.0,2767,22504
6345,0.000418593,0.000106027,-1.0,2582.77,1814.61,0,291.191,0.0,87.858,389.114,0.0,87.1788,0.0,3311,26336
6346,0.00104593,0.000860116,-0.999999,2405.74,2141.21,0,264.531,0.0,0.0,0.0,0.0,81.6671,0.0,2966,24488
6347,-0.000291423,-9.20347e-05,-1.0,2322.75,2029.63,0,293.111,0.0,0.0,0.0,0.0,77.0982,0.0,3358,23695
6348,-0.000488052,0.000652599,-1.0,2618.47,2140.78,0,477.684,0.0,0.0,0.0,0.0,88.5888,0.0,3267,26660
